"vol","price","side","date time"
100,18.75,sell,2024-11-15 13:02:47
"15,800",18.75,sell,2024-11-15 13:02:50
100,18.8,buy,2024-11-15 13:02:51
"1,000",18.75,sell,2024-11-15 13:02:51
"1,000",18.75,sell,2024-11-15 13:03:02
900,18.75,sell,2024-11-15 13:03:10
"1,000",18.75,sell,2024-11-15 13:03:11
100,18.8,buy,2024-11-15 13:03:14
"3,200",18.75,sell,2024-11-15 13:03:19
"1,000",18.75,sell,2024-11-15 13:03:30
"4,000",18.75,sell,2024-11-15 13:03:40
"18,600",18.75,sell,2024-11-15 13:03:44
"1,000",18.75,sell,2024-11-15 13:03:50
"1,300",18.75,sell,2024-11-15 13:03:57
900,18.75,sell,2024-11-15 13:04:09
"1,000",18.75,sell,2024-11-15 13:04:29
"25,000",18.75,sell,2024-11-15 13:04:35
"15,000",18.75,sell,2024-11-15 13:04:46
"15,800",18.75,sell,2024-11-15 13:04:46
"3,400",18.75,sell,2024-11-15 13:04:47
"1,000",18.75,sell,2024-11-15 13:04:48
100,18.8,buy,2024-11-15 13:04:51
"3,900",18.8,buy,2024-11-15 13:04:58
"1,100",18.8,buy,2024-11-15 13:04:58
400,18.75,sell,2024-11-15 13:05:02
"1,000",18.75,sell,2024-11-15 13:05:08
100,18.75,sell,2024-11-15 13:05:09
100,18.75,sell,2024-11-15 13:05:20
200,18.8,buy,2024-11-15 13:05:21
"5,700",18.8,buy,2024-11-15 13:05:27
"13,600",18.8,buy,2024-11-15 13:05:27
"3,200",18.8,buy,2024-11-15 13:05:27
900,18.75,sell,2024-11-15 13:05:30
"2,000",18.8,buy,2024-11-15 13:05:46
"22,500",18.8,buy,2024-11-15 13:05:59
200,18.8,buy,2024-11-15 13:06:07
100,18.8,buy,2024-11-15 13:06:10
100,18.8,buy,2024-11-15 13:06:13
500,18.8,buy,2024-11-15 13:06:18
100,18.8,buy,2024-11-15 13:06:28
100,18.8,buy,2024-11-15 13:06:32
200,18.8,buy,2024-11-15 13:06:32
200,18.8,buy,2024-11-15 13:06:35
"1,000",18.8,buy,2024-11-15 13:06:55
"1,000",18.8,buy,2024-11-15 13:07:01
"1,500",18.75,sell,2024-11-15 13:07:03
"1,000",18.75,sell,2024-11-15 13:07:05
500,18.8,buy,2024-11-15 13:07:08
500,18.75,sell,2024-11-15 13:07:14
"10,000",18.8,buy,2024-11-15 13:07:17
100,18.8,buy,2024-11-15 13:07:27
"1,000",18.8,buy,2024-11-15 13:07:30
"2,900",18.8,buy,2024-11-15 13:07:34
500,18.8,buy,2024-11-15 13:07:34
"1,000",18.8,buy,2024-11-15 13:07:34
"3,100",18.8,buy,2024-11-15 13:07:34
"7,500",18.8,buy,2024-11-15 13:07:34
"2,000",18.75,sell,2024-11-15 13:07:41
"1,000",18.75,sell,2024-11-15 13:07:45
500,18.8,buy,2024-11-15 13:07:49
100,18.8,buy,2024-11-15 13:08:01
"2,500",18.8,buy,2024-11-15 13:08:01
100,18.8,buy,2024-11-15 13:08:05
"6,800",18.8,buy,2024-11-15 13:08:06
"9,200",18.8,buy,2024-11-15 13:08:06
500,18.8,buy,2024-11-15 13:08:07
"10,000",18.8,buy,2024-11-15 13:08:07
500,18.8,buy,2024-11-15 13:08:18
500,18.75,sell,2024-11-15 13:08:35
100,18.8,buy,2024-11-15 13:08:40
"2,600",18.8,buy,2024-11-15 13:08:41
"2,400",18.8,buy,2024-11-15 13:08:41
"4,000",18.75,sell,2024-11-15 13:08:48
"1,500",18.8,buy,2024-11-15 13:08:59
200,18.8,buy,2024-11-15 13:09:00
100,18.8,buy,2024-11-15 13:09:01
"1,600",18.8,buy,2024-11-15 13:09:05
500,18.75,sell,2024-11-15 13:09:05
"1,000",18.75,sell,2024-11-15 13:09:22
"3,600",18.75,sell,2024-11-15 13:09:26
"8,200",18.8,buy,2024-11-15 13:09:39
"2,700",18.8,buy,2024-11-15 13:09:39
"46,100",18.8,buy,2024-11-15 13:09:39
"1,000",18.8,buy,2024-11-15 13:09:39
100,18.8,buy,2024-11-15 13:09:42
"1,000",18.8,buy,2024-11-15 13:09:57
"8,900",18.8,buy,2024-11-15 13:10:05
"1,000",18.8,buy,2024-11-15 13:10:05
"10,000",18.8,buy,2024-11-15 13:10:05
"1,000",18.8,buy,2024-11-15 13:10:05
"10,400",18.8,buy,2024-11-15 13:10:05
900,18.8,buy,2024-11-15 13:10:05
"1,000",18.8,buy,2024-11-15 13:10:05
"1,000",18.8,buy,2024-11-15 13:10:05
100,18.8,buy,2024-11-15 13:10:05
"1,000",18.8,buy,2024-11-15 13:10:05
"2,000",18.8,buy,2024-11-15 13:10:05
700,18.8,buy,2024-11-15 13:10:05
"50,000",18.8,buy,2024-11-15 13:10:05
"1,000",18.8,buy,2024-11-15 13:10:07
"4,000",18.8,buy,2024-11-15 13:10:07
"2,000",18.8,buy,2024-11-15 13:10:10
"2,000",18.8,buy,2024-11-15 13:10:12
200,18.8,buy,2024-11-15 13:10:12
200,18.8,buy,2024-11-15 13:10:12
300,18.8,buy,2024-11-15 13:10:15
"5,000",18.8,buy,2024-11-15 13:10:16
100,18.8,buy,2024-11-15 13:10:16
"1,000",18.8,buy,2024-11-15 13:10:18
100,18.8,buy,2024-11-15 13:10:25
200,18.8,buy,2024-11-15 13:10:27
"5,000",18.8,buy,2024-11-15 13:10:28
"1,500",18.8,buy,2024-11-15 13:10:30
"5,000",18.8,buy,2024-11-15 13:10:32
"12,000",18.8,buy,2024-11-15 13:10:36
900,18.8,buy,2024-11-15 13:10:36
"8,000",18.8,buy,2024-11-15 13:10:36
"10,000",18.8,buy,2024-11-15 13:10:36
"10,000",18.8,buy,2024-11-15 13:10:36
"2,100",18.8,buy,2024-11-15 13:10:36
"5,000",18.8,buy,2024-11-15 13:10:38
500,18.8,buy,2024-11-15 13:10:40
300,18.8,buy,2024-11-15 13:10:45
100,18.8,buy,2024-11-15 13:10:50
"1,000",18.8,buy,2024-11-15 13:10:53
100,18.8,buy,2024-11-15 13:10:59
900,18.8,buy,2024-11-15 13:10:59
"5,100",18.8,buy,2024-11-15 13:10:59
300,18.8,buy,2024-11-15 13:11:01
"1,000",18.8,buy,2024-11-15 13:11:02
100,18.8,buy,2024-11-15 13:11:04
500,18.8,buy,2024-11-15 13:11:06
"14,400",18.75,sell,2024-11-15 13:11:09
"10,600",18.75,sell,2024-11-15 13:11:09
100,18.8,buy,2024-11-15 13:11:10
500,18.8,buy,2024-11-15 13:11:13
100,18.75,sell,2024-11-15 13:11:17
"2,000",18.8,buy,2024-11-15 13:11:18
100,18.8,buy,2024-11-15 13:11:19
"55,000",18.8,buy,2024-11-15 13:11:23
100,18.8,buy,2024-11-15 13:11:25
"1,000",18.8,buy,2024-11-15 13:11:25
"2,500",18.8,buy,2024-11-15 13:11:27
500,18.8,buy,2024-11-15 13:11:29
800,18.8,buy,2024-11-15 13:11:29
100,18.8,buy,2024-11-15 13:11:32
100,18.8,buy,2024-11-15 13:11:34
200,18.8,buy,2024-11-15 13:11:39
"1,000",18.75,sell,2024-11-15 13:11:39
"20,000",18.8,buy,2024-11-15 13:11:43
500,18.8,buy,2024-11-15 13:11:43
900,18.8,buy,2024-11-15 13:11:44
300,18.8,buy,2024-11-15 13:11:45
"10,000",18.8,buy,2024-11-15 13:11:48
"19,000",18.8,buy,2024-11-15 13:11:51
"10,000",18.8,buy,2024-11-15 13:11:52
100,18.8,buy,2024-11-15 13:11:52
"2,000",18.8,buy,2024-11-15 13:11:52
"5,000",18.8,buy,2024-11-15 13:11:54
"20,000",18.8,buy,2024-11-15 13:11:54
100,18.8,buy,2024-11-15 13:11:58
"8,000",18.8,buy,2024-11-15 13:12:01
200,18.8,buy,2024-11-15 13:12:02
100,18.8,buy,2024-11-15 13:12:03
"2,800",18.8,buy,2024-11-15 13:12:05
700,18.8,buy,2024-11-15 13:12:05
"4,800",18.8,buy,2024-11-15 13:12:05
"1,000",18.8,buy,2024-11-15 13:12:05
700,18.8,buy,2024-11-15 13:12:05
100,18.8,buy,2024-11-15 13:12:06
200,18.8,buy,2024-11-15 13:12:06
500,18.8,buy,2024-11-15 13:12:06
"1,200",18.8,buy,2024-11-15 13:12:06
500,18.8,buy,2024-11-15 13:12:08
100,18.8,buy,2024-11-15 13:12:09
"1,200",18.8,buy,2024-11-15 13:12:09
"2,500",18.8,buy,2024-11-15 13:12:09
200,18.8,buy,2024-11-15 13:12:09
700,18.8,buy,2024-11-15 13:12:21
300,18.8,buy,2024-11-15 13:12:21
"2,000",18.8,buy,2024-11-15 13:12:23
"1,000",18.8,buy,2024-11-15 13:12:27
"1,700",18.8,buy,2024-11-15 13:12:30
500,18.8,buy,2024-11-15 13:12:30
"1,000",18.8,buy,2024-11-15 13:12:30
700,18.8,buy,2024-11-15 13:12:30
"3,000",18.8,buy,2024-11-15 13:12:30
"1,000",18.8,buy,2024-11-15 13:12:30
"2,100",18.8,buy,2024-11-15 13:12:30
300,18.8,buy,2024-11-15 13:12:31
"2,600",18.8,buy,2024-11-15 13:12:33
100,18.8,buy,2024-11-15 13:12:33
500,18.8,buy,2024-11-15 13:12:33
900,18.8,buy,2024-11-15 13:12:33
"5,900",18.8,buy,2024-11-15 13:12:33
"1,000",18.8,buy,2024-11-15 13:12:34
100,18.75,sell,2024-11-15 13:12:34
"1,000",18.8,buy,2024-11-15 13:12:36
"7,100",18.8,buy,2024-11-15 13:12:36
"1,000",18.8,buy,2024-11-15 13:12:36
"1,900",18.8,buy,2024-11-15 13:12:36
200,18.8,buy,2024-11-15 13:12:39
"2,000",18.8,buy,2024-11-15 13:12:44
300,18.8,buy,2024-11-15 13:12:44
"5,600",18.8,buy,2024-11-15 13:12:45
900,18.8,buy,2024-11-15 13:12:45
"3,500",18.8,buy,2024-11-15 13:12:45
200,18.8,buy,2024-11-15 13:12:46
100,18.8,buy,2024-11-15 13:12:49
"1,200",18.8,buy,2024-11-15 13:12:49
"2,000",18.8,buy,2024-11-15 13:12:49
700,18.8,buy,2024-11-15 13:12:49
"1,000",18.8,buy,2024-11-15 13:12:49
100,18.8,buy,2024-11-15 13:12:49
900,18.8,buy,2024-11-15 13:12:50
"1,500",18.8,buy,2024-11-15 13:12:50
900,18.8,buy,2024-11-15 13:12:50
"1,000",18.8,buy,2024-11-15 13:12:50
100,18.8,buy,2024-11-15 13:12:50
"5,600",18.8,buy,2024-11-15 13:12:50
"1,000",18.8,buy,2024-11-15 13:12:51
100,18.8,buy,2024-11-15 13:12:52
"5,200",18.8,buy,2024-11-15 13:12:53
"2,800",18.8,buy,2024-11-15 13:12:53
"1,000",18.8,buy,2024-11-15 13:12:53
"1,000",18.8,buy,2024-11-15 13:12:53
100,18.8,buy,2024-11-15 13:12:56
"1,000",18.8,buy,2024-11-15 13:12:57
"10,000",18.8,buy,2024-11-15 13:12:57
"1,000",18.8,buy,2024-11-15 13:12:58
300,18.8,buy,2024-11-15 13:12:58
900,18.8,buy,2024-11-15 13:12:58
800,18.8,buy,2024-11-15 13:12:58
100,18.8,buy,2024-11-15 13:12:59
500,18.8,buy,2024-11-15 13:13:00
500,18.8,buy,2024-11-15 13:13:00
"1,000",18.8,buy,2024-11-15 13:13:01
500,18.8,buy,2024-11-15 13:13:01
500,18.8,buy,2024-11-15 13:13:01
"1,000",18.8,buy,2024-11-15 13:13:02
500,18.8,buy,2024-11-15 13:13:04
"2,800",18.8,buy,2024-11-15 13:13:05
"5,000",18.8,buy,2024-11-15 13:13:06
300,18.8,buy,2024-11-15 13:13:08
"10,000",18.8,buy,2024-11-15 13:13:12
"1,500",18.8,buy,2024-11-15 13:13:14
"1,000",18.8,buy,2024-11-15 13:13:14
"1,000",18.8,buy,2024-11-15 13:13:14
600,18.8,buy,2024-11-15 13:13:14
700,18.8,buy,2024-11-15 13:13:14
100,18.8,buy,2024-11-15 13:13:14
"1,000",18.8,buy,2024-11-15 13:13:14
500,18.8,buy,2024-11-15 13:13:14
"1,500",18.8,buy,2024-11-15 13:13:14
900,18.8,buy,2024-11-15 13:13:14
"1,000",18.8,buy,2024-11-15 13:13:14
200,18.8,buy,2024-11-15 13:13:14
400,18.8,buy,2024-11-15 13:13:15
"7,600",18.8,buy,2024-11-15 13:13:15
"1,000",18.8,buy,2024-11-15 13:13:16
"6,200",18.8,buy,2024-11-15 13:13:16
"5,000",18.8,buy,2024-11-15 13:13:16
900,18.8,buy,2024-11-15 13:13:16
200,18.8,buy,2024-11-15 13:13:16
300,18.8,buy,2024-11-15 13:13:16
"7,600",18.8,buy,2024-11-15 13:13:16
"8,000",18.8,buy,2024-11-15 13:13:16
"10,000",18.8,buy,2024-11-15 13:13:16
900,18.8,buy,2024-11-15 13:13:16
300,18.8,buy,2024-11-15 13:13:16
700,18.8,buy,2024-11-15 13:13:16
"1,000",18.8,buy,2024-11-15 13:13:16
"1,000",18.8,buy,2024-11-15 13:13:16
100,18.8,buy,2024-11-15 13:13:16
"1,000",18.8,sell,2024-11-15 13:13:17
200,18.8,sell,2024-11-15 13:13:22
"1,000",18.8,sell,2024-11-15 13:13:37
"1,200",18.8,sell,2024-11-15 13:13:49
"1,000",18.8,sell,2024-11-15 13:13:55
900,18.8,sell,2024-11-15 13:13:57
"1,000",18.8,sell,2024-11-15 13:14:16
"5,000",18.8,sell,2024-11-15 13:14:19
"46,500",18.8,sell,2024-11-15 13:14:27
200,18.8,sell,2024-11-15 13:14:27
"1,300",18.8,sell,2024-11-15 13:14:27
"1,000",18.8,sell,2024-11-15 13:14:36
700,18.8,sell,2024-11-15 13:14:36
"1,000",18.8,sell,2024-11-15 13:14:36
"1,000",18.8,sell,2024-11-15 13:14:36
"5,000",18.8,sell,2024-11-15 13:14:36
500,18.8,sell,2024-11-15 13:14:36
"1,800",18.8,sell,2024-11-15 13:14:36
300,18.8,sell,2024-11-15 13:14:38
200,18.85,buy,2024-11-15 13:14:50
300,18.85,buy,2024-11-15 13:15:22
"2,600",18.8,sell,2024-11-15 13:15:45
300,18.8,sell,2024-11-15 13:15:52
300,18.8,sell,2024-11-15 13:15:52
"1,000",18.8,sell,2024-11-15 13:15:54
"6,200",18.8,sell,2024-11-15 13:15:59
"1,000",18.8,sell,2024-11-15 13:15:59
"8,600",18.8,sell,2024-11-15 13:15:59
"1,400",18.8,sell,2024-11-15 13:16:04
"3,600",18.8,sell,2024-11-15 13:16:04
900,18.8,sell,2024-11-15 13:16:14
200,18.85,buy,2024-11-15 13:16:18
100,18.85,buy,2024-11-15 13:16:28
500,18.8,sell,2024-11-15 13:16:37
"10,000",18.8,sell,2024-11-15 13:16:37
"1,000",18.8,sell,2024-11-15 13:16:37
400,18.8,sell,2024-11-15 13:16:37
200,18.8,sell,2024-11-15 13:16:37
200,18.8,sell,2024-11-15 13:16:37
100,18.8,sell,2024-11-15 13:16:37
"1,000",18.8,sell,2024-11-15 13:16:37
100,18.8,sell,2024-11-15 13:16:37
"5,000",18.8,sell,2024-11-15 13:16:37
300,18.8,sell,2024-11-15 13:16:37
500,18.8,sell,2024-11-15 13:16:37
600,18.8,sell,2024-11-15 13:16:37
100,18.8,sell,2024-11-15 13:16:37
"1,000",18.8,sell,2024-11-15 13:16:53
"1,000",18.8,sell,2024-11-15 13:16:53
"2,500",18.8,sell,2024-11-15 13:16:57
700,18.85,buy,2024-11-15 13:17:02
300,18.8,sell,2024-11-15 13:17:04
900,18.8,sell,2024-11-15 13:17:11
"4,100",18.8,sell,2024-11-15 13:17:16
300,18.8,sell,2024-11-15 13:17:16
500,18.8,sell,2024-11-15 13:17:16
"5,000",18.8,sell,2024-11-15 13:17:16
100,18.8,sell,2024-11-15 13:17:16
200,18.8,sell,2024-11-15 13:17:31
100,18.8,sell,2024-11-15 13:17:31
200,18.8,sell,2024-11-15 13:17:31
800,18.8,sell,2024-11-15 13:17:32
200,18.8,sell,2024-11-15 13:17:32
800,18.8,sell,2024-11-15 13:17:37
100,18.8,sell,2024-11-15 13:17:37
100,18.8,sell,2024-11-15 13:17:37
900,18.8,sell,2024-11-15 13:17:51
100,18.8,sell,2024-11-15 13:17:51
200,18.8,sell,2024-11-15 13:18:11
800,18.8,sell,2024-11-15 13:18:11
600,18.85,buy,2024-11-15 13:18:17
"1,900",18.85,buy,2024-11-15 13:18:43
"1,000",18.85,buy,2024-11-15 13:18:43
100,18.8,sell,2024-11-15 13:18:43
"1,400",18.8,sell,2024-11-15 13:18:43
"1,000",18.85,buy,2024-11-15 13:18:43
"5,000",18.85,buy,2024-11-15 13:18:43
900,18.85,buy,2024-11-15 13:18:43
200,18.85,buy,2024-11-15 13:18:43
"4,200",18.8,sell,2024-11-15 13:18:43
"4,000",18.8,sell,2024-11-15 13:18:43
100,18.8,sell,2024-11-15 13:18:43
200,18.8,sell,2024-11-15 13:18:43
100,18.85,buy,2024-11-15 13:18:45
500,18.8,sell,2024-11-15 13:19:04
100,18.8,sell,2024-11-15 13:19:10
900,18.8,sell,2024-11-15 13:19:10
100,18.8,sell,2024-11-15 13:19:11
400,18.8,sell,2024-11-15 13:19:11
"1,600",18.8,sell,2024-11-15 13:19:14
"15,200",18.8,sell,2024-11-15 13:19:14
"20,000",18.8,sell,2024-11-15 13:19:25
900,18.8,sell,2024-11-15 13:19:29
"43,200",18.8,sell,2024-11-15 13:19:34
"5,000",18.8,sell,2024-11-15 13:19:36
"15,700",18.8,sell,2024-11-15 13:19:40
100,18.8,sell,2024-11-15 13:19:40
100,18.8,sell,2024-11-15 13:19:40
"1,000",18.8,sell,2024-11-15 13:19:40
"2,600",18.8,sell,2024-11-15 13:19:40
500,18.8,sell,2024-11-15 13:19:40
500,18.8,sell,2024-11-15 13:19:46
100,18.8,sell,2024-11-15 13:19:46
"2,000",18.8,sell,2024-11-15 13:19:46
"7,000",18.8,sell,2024-11-15 13:19:46
"1,000",18.8,sell,2024-11-15 13:19:46
300,18.8,sell,2024-11-15 13:19:46
"10,000",18.8,sell,2024-11-15 13:19:46
300,18.8,sell,2024-11-15 13:19:46
200,18.8,sell,2024-11-15 13:19:46
100,18.8,sell,2024-11-15 13:19:46
"1,000",18.8,sell,2024-11-15 13:19:46
200,18.8,sell,2024-11-15 13:19:46
100,18.8,sell,2024-11-15 13:19:46
100,18.8,sell,2024-11-15 13:19:46
900,18.8,sell,2024-11-15 13:19:46
100,18.8,sell,2024-11-15 13:19:46
"5,000",18.8,sell,2024-11-15 13:19:46
"1,000",18.8,sell,2024-11-15 13:19:46
300,18.8,sell,2024-11-15 13:19:46
200,18.8,sell,2024-11-15 13:19:49
100,18.8,sell,2024-11-15 13:19:49
"1,000",18.8,sell,2024-11-15 13:19:49
500,18.8,sell,2024-11-15 13:19:49
"1,000",18.8,sell,2024-11-15 13:19:49
100,18.8,sell,2024-11-15 13:19:49
200,18.8,sell,2024-11-15 13:19:49
200,18.8,sell,2024-11-15 13:19:49
"5,000",18.8,sell,2024-11-15 13:19:49
500,18.75,sell,2024-11-15 13:19:50
200,18.8,buy,2024-11-15 13:19:57
100,18.8,buy,2024-11-15 13:20:00
100,18.8,buy,2024-11-15 13:20:02
500,18.8,buy,2024-11-15 13:20:03
"1,000",18.8,buy,2024-11-15 13:20:14
"2,000",18.8,buy,2024-11-15 13:20:15
400,18.75,sell,2024-11-15 13:20:18
100,18.8,buy,2024-11-15 13:20:19
500,18.8,buy,2024-11-15 13:20:31
500,18.8,buy,2024-11-15 13:20:52
200,18.8,buy,2024-11-15 13:20:52
100,18.8,buy,2024-11-15 13:20:53
"6,400",18.8,buy,2024-11-15 13:20:54
"1,000",18.8,buy,2024-11-15 13:20:54
"1,000",18.8,buy,2024-11-15 13:20:54
"1,000",18.8,buy,2024-11-15 13:20:54
600,18.8,buy,2024-11-15 13:20:55
300,18.8,buy,2024-11-15 13:20:58
200,18.8,buy,2024-11-15 13:20:58
"2,000",18.8,buy,2024-11-15 13:20:58
"7,000",18.8,buy,2024-11-15 13:21:15
100,18.8,buy,2024-11-15 13:21:15
500,18.8,buy,2024-11-15 13:21:23
"1,000",18.8,buy,2024-11-15 13:21:27
500,18.8,buy,2024-11-15 13:21:31
200,18.8,buy,2024-11-15 13:21:33
"2,000",18.8,buy,2024-11-15 13:21:36
200,18.8,buy,2024-11-15 13:21:42
"10,000",18.8,buy,2024-11-15 13:21:51
300,18.8,buy,2024-11-15 13:21:52
100,18.8,buy,2024-11-15 13:22:00
500,18.8,buy,2024-11-15 13:22:02
"1,000",18.8,buy,2024-11-15 13:22:06
300,18.8,buy,2024-11-15 13:22:07
"1,000",18.8,buy,2024-11-15 13:22:20
100,18.8,buy,2024-11-15 13:22:23
100,18.8,buy,2024-11-15 13:22:33
"5,000",18.8,buy,2024-11-15 13:22:44
"1,000",18.8,buy,2024-11-15 13:22:45
"2,000",18.8,buy,2024-11-15 13:22:45
900,18.8,buy,2024-11-15 13:22:45
100,18.8,buy,2024-11-15 13:22:58
100,18.8,buy,2024-11-15 13:22:58
500,18.8,buy,2024-11-15 13:22:58
"8,700",18.75,sell,2024-11-15 13:23:10
100,18.8,buy,2024-11-15 13:23:16
900,18.8,buy,2024-11-15 13:23:16
"1,000",18.75,sell,2024-11-15 13:23:26
100,18.8,buy,2024-11-15 13:23:36
100,18.8,buy,2024-11-15 13:23:36
100,18.8,buy,2024-11-15 13:23:39
100,18.8,buy,2024-11-15 13:23:47
100,18.8,buy,2024-11-15 13:23:53
500,18.8,buy,2024-11-15 13:24:14
100,18.75,sell,2024-11-15 13:24:30
"4,900",18.75,sell,2024-11-15 13:24:30
900,18.75,sell,2024-11-15 13:24:43
100,18.8,buy,2024-11-15 13:24:54
100,18.8,buy,2024-11-15 13:25:05
800,18.8,buy,2024-11-15 13:25:19
100,18.8,buy,2024-11-15 13:25:19
"1,000",18.8,buy,2024-11-15 13:25:19
200,18.8,buy,2024-11-15 13:25:19
900,18.8,buy,2024-11-15 13:25:19
100,18.8,buy,2024-11-15 13:25:23
300,18.8,buy,2024-11-15 13:25:25
100,18.8,buy,2024-11-15 13:25:34
100,18.8,buy,2024-11-15 13:25:37
"2,000",18.8,buy,2024-11-15 13:25:50
"5,400",18.8,buy,2024-11-15 13:25:54
"5,000",18.8,buy,2024-11-15 13:25:54
900,18.8,buy,2024-11-15 13:25:54
"2,000",18.8,buy,2024-11-15 13:25:54
"1,000",18.8,buy,2024-11-15 13:25:54
"5,000",18.8,buy,2024-11-15 13:25:54
"3,200",18.8,buy,2024-11-15 13:25:54
"6,800",18.8,buy,2024-11-15 13:25:57
"1,000",18.8,buy,2024-11-15 13:25:57
700,18.8,buy,2024-11-15 13:25:57
900,18.8,buy,2024-11-15 13:25:57
"10,000",18.8,buy,2024-11-15 13:25:57
"1,000",18.8,buy,2024-11-15 13:25:57
"9,600",18.8,buy,2024-11-15 13:25:57
100,18.8,buy,2024-11-15 13:26:00
"5,000",18.8,buy,2024-11-15 13:26:04
"22,500",18.8,buy,2024-11-15 13:26:05
100,18.8,buy,2024-11-15 13:26:06
"5,900",18.8,buy,2024-11-15 13:26:07
"1,100",18.8,buy,2024-11-15 13:26:07
"7,600",18.8,buy,2024-11-15 13:26:07
"1,000",18.8,buy,2024-11-15 13:26:11
900,18.8,buy,2024-11-15 13:26:13
100,18.8,buy,2024-11-15 13:26:13
"1,900",18.8,buy,2024-11-15 13:26:14
"1,000",18.8,buy,2024-11-15 13:26:14
"1,000",18.8,buy,2024-11-15 13:26:14
"1,000",18.8,buy,2024-11-15 13:26:14
"5,100",18.8,buy,2024-11-15 13:26:14
"14,900",18.8,buy,2024-11-15 13:26:15
"7,600",18.8,buy,2024-11-15 13:26:15
"33,000",18.8,buy,2024-11-15 13:26:20
"9,400",18.8,buy,2024-11-15 13:26:21
"7,000",18.8,buy,2024-11-15 13:26:21
"1,000",18.8,buy,2024-11-15 13:26:21
"1,000",18.8,buy,2024-11-15 13:26:21
100,18.8,buy,2024-11-15 13:26:21
600,18.8,buy,2024-11-15 13:26:21
400,18.8,buy,2024-11-15 13:26:21
100,18.8,buy,2024-11-15 13:26:21
900,18.8,buy,2024-11-15 13:26:21
100,18.8,buy,2024-11-15 13:26:22
100,18.8,buy,2024-11-15 13:26:22
400,18.8,buy,2024-11-15 13:26:22
"1,000",18.8,buy,2024-11-15 13:26:22
"1,600",18.8,buy,2024-11-15 13:26:22
"6,000",18.8,buy,2024-11-15 13:26:22
800,18.8,buy,2024-11-15 13:26:22
200,18.8,buy,2024-11-15 13:26:23
900,18.8,buy,2024-11-15 13:26:23
"5,000",18.8,buy,2024-11-15 13:26:24
"1,000",18.8,buy,2024-11-15 13:26:24
100,18.8,buy,2024-11-15 13:26:24
"1,000",18.8,buy,2024-11-15 13:26:24
100,18.8,sell,2024-11-15 13:26:24
900,18.8,sell,2024-11-15 13:26:40
700,18.85,buy,2024-11-15 13:26:40
900,18.85,buy,2024-11-15 13:26:40
"1,000",18.85,buy,2024-11-15 13:26:40
"7,400",18.85,buy,2024-11-15 13:26:40
"1,000",18.85,buy,2024-11-15 13:26:40
"2,000",18.85,buy,2024-11-15 13:26:40
600,18.85,buy,2024-11-15 13:26:40
900,18.85,buy,2024-11-15 13:26:40
900,18.85,buy,2024-11-15 13:26:40
"1,000",18.85,buy,2024-11-15 13:26:40
"1,000",18.85,buy,2024-11-15 13:26:40
"1,000",18.85,buy,2024-11-15 13:26:40
"10,000",18.8,sell,2024-11-15 13:26:52
800,18.8,sell,2024-11-15 13:27:00
200,18.8,sell,2024-11-15 13:27:00
200,18.85,buy,2024-11-15 13:27:14
300,18.8,sell,2024-11-15 13:27:52
"1,000",18.8,sell,2024-11-15 13:27:58
"1,000",18.8,sell,2024-11-15 13:28:18
"2,000",18.8,sell,2024-11-15 13:28:24
500,18.8,sell,2024-11-15 13:28:38
500,18.8,sell,2024-11-15 13:28:38
"2,000",18.8,sell,2024-11-15 13:28:44
"1,000",18.8,sell,2024-11-15 13:28:44
900,18.8,sell,2024-11-15 13:28:57
200,18.8,sell,2024-11-15 13:29:03
"5,000",18.85,buy,2024-11-15 13:29:04
100,18.85,buy,2024-11-15 13:29:10
"1,000",18.8,sell,2024-11-15 13:29:38
900,18.8,sell,2024-11-15 13:29:56
"6,900",18.8,sell,2024-11-15 13:30:13
"1,000",18.8,sell,2024-11-15 13:30:15
100,18.85,buy,2024-11-15 13:30:23
100,18.85,buy,2024-11-15 13:30:23
"1,000",18.85,buy,2024-11-15 13:30:42
300,18.85,buy,2024-11-15 13:30:44
200,18.85,buy,2024-11-15 13:30:53
500,18.85,buy,2024-11-15 13:31:04
500,18.85,buy,2024-11-15 13:31:13
100,18.85,buy,2024-11-15 13:31:14
100,18.85,buy,2024-11-15 13:31:15
"3,000",18.85,buy,2024-11-15 13:31:19
300,18.85,buy,2024-11-15 13:31:20
500,18.85,buy,2024-11-15 13:31:20
100,18.85,buy,2024-11-15 13:31:22
100,18.85,buy,2024-11-15 13:31:29
"10,000",18.85,buy,2024-11-15 13:31:31
100,18.85,buy,2024-11-15 13:31:36
500,18.85,buy,2024-11-15 13:31:39
100,18.85,buy,2024-11-15 13:31:40
"5,000",18.85,buy,2024-11-15 13:31:44
"14,700",18.85,buy,2024-11-15 13:31:44
"20,000",18.85,buy,2024-11-15 13:31:44
"20,000",18.85,buy,2024-11-15 13:31:44
"1,000",18.85,buy,2024-11-15 13:31:44
"2,000",18.85,buy,2024-11-15 13:31:44
"3,100",18.85,buy,2024-11-15 13:31:44
"3,000",18.85,buy,2024-11-15 13:31:44
"2,000",18.85,buy,2024-11-15 13:31:44
100,18.85,buy,2024-11-15 13:31:44
"1,000",18.85,buy,2024-11-15 13:31:44
100,18.85,buy,2024-11-15 13:31:44
"20,000",18.85,buy,2024-11-15 13:31:44
"5,000",18.85,buy,2024-11-15 13:31:44
"8,000",18.85,buy,2024-11-15 13:31:44
100,18.85,buy,2024-11-15 13:31:50
